,ID,Restaurant,Address,Time,Price,District,negative,positive,cmt_Rate,total
1376,1377,Trùm Bún Đậu - Bún Đậu Mắm Tôm - Đường 109,"22B Đường 109, P. Phước Long B, Quận 9, TP. HCM",08:00 - 22:00,0 - 0,Quận 9,,,,
1377,1378,Cơm Gà Xối Nước Mắm Song Anh - Đường D3,"10 Đường D3, KDC Kiến Á, P. Phước Long B, Quận 9, TP. HCM",07:00 - 13:00,10.000 - 500.000,Quận 9,,,,
1378,1379,Essence - Cake & Coffee,"184 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",06:00 - 22:00,8.000 - 42.000,Quận 9,,,,
1379,1380,Snack To Go - Ăn Vặt Văn Phòng - Đường Số 1,"Chung Cư Sky9, 61 - 63 Đường Số 1, P. Phú hữu, Quận 9, TP. HCM",08:00 - 20:00,12.000 - 50.000,Quận 9,,,,
1380,1381,Bún Đậu Mắm Tôm H-Famil - Man Thiện,"202A3 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",10:00 - 13:00 | 16:00 - 21:00,40.000 - 60.000,Quận 9,5.0,4.0,5.977777777777778,9.0
1381,1382,Bún Đậu Mắm Tôm H-Famil - Lê Văn Việt,"136 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",09:00 - 21:30,30.000 - 60.000,Quận 9,9.0,2.0,4.581818181818182,11.0
1382,1383,Bánh Mì Chợ Nhỏ,"267/2 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",,10.000 - 20.000,Quận 9,,,,
1383,1384,K12 - Bánh Tráng Nướng,"261A Nam Hòa, P. Phước Long A, Quận 9, TP. HCM",,15.000 - 25.000,Quận 9,1.0,0.0,5.0,1.0
1384,1385,Bếp Nhà Chang - Bánh Mì Pate Xíu Mại,"46/6/2 Đường Số 5, P. Tân Nhơn Phú B, Quận 9, TP. HCM",,25.000 - 50.000,Quận 9,0.0,1.0,10.0,1.0
1385,1386,Sữa Chua Trân Châu Hạ Long Quảng Ninh - Đường Số 1,"TM13, Block C - Chung Cư 9 View, Đường Số 1, P. Phước Long B, Quận 9, TP. HCM",,20.000 - 45.000,Quận 9,0.0,3.0,9.6,3.0
1386,1387,"Hùng Béo - Hủ Tiếu, Mì Xào & Cơm Trưa - Ngô Quyền","5A Ngô Quyền, Khu Phố 2, P. Hiệp Phú, Quận 9, TP. HCM",,25.000 - 35.000,Quận 9,,,,
1387,1388,Phúc Lộc Thọ - Cơm Chiên Gà Xối Mỡ,"39 Lê Lợi, P. Hiệp Phú, Quận 9, TP. HCM",,20.000 - 40.000,Quận 9,,,,
1388,1389,TaKu - Hamburger & Cơm Văn Phòng - Bưng Ông Thoàn,"306 Bưng Ông Thoàn, P. Tăng Nhơn Phú B, Quận 9, TP. HCM",,7.000 - 61.000,Quận 9,,,,
1389,1390,Ốc Đại - Dương Đình Hội,"215 Dương Đình Hội, P. Phước Long B, Quận 9, TP. HCM",,40.000 - 50.000,Quận 9,,,,
1390,1391,Cơm Gà Xối Nước Mắm Song Anh - Đường D3,"10 Đường D3, KDC Kiến Á, P. Phước Long B, Quận 9, TP. HCM",07:00 - 13:00,10.000 - 500.000,Quận 9,,,,
1391,1392,Gà Rán & Burger McDonald’s Saigon Supermarket,"Siêu Thị Sài Gòn, 460 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",07:00 - 23:59,30.000 - 100.000,Quận 10,44.0,40.0,6.142857142857143,84.0
1392,1393,Bánh Bao Thọ Phát - 182 Nguyễn Tri Phương,"182 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",05:30 - 22:00,2.000 - 45.000,Quận 10,2.0,1.0,5.466666666666666,3.0
1393,1394,Cơm Tấm Hậu - Tô Hiến Thành,"235 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",07:00 - 23:45,35.000 - 55.000,Quận 10,1.0,0.0,5.8,1.0
1394,1395,Cháo Dinh Dưỡng Việt Soup - Hòa Hảo,"007 Lô F Chung Cư Ngô Gia Tự, Hòa Hảo, P. 2, Quận 10, TP. HCM",05:30 - 20:00,12.000 - 25.000,Quận 10,5.0,4.0,7.222222222222222,9.0
1395,1396,Sủi Cảo Huy Ngân,"538 Lý Thái Tổ, P. 10, Quận 10, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 10,4.0,1.0,5.88,5.0
1396,1397,Cháo Trẻ Em - Cháo Dinh Dưỡng UNO - Lý Thái Tổ,"377 Lý Thái Tổ, P. 9, Quận 10, TP. HCM",06:00 - 19:30,20.000 - 40.000,Quận 10,1.0,1.0,6.4,2.0
1397,1398,Cơm - Mì Gà Da Giòn,"310 Bà Hạt, P. 9, Quận 10, TP. HCM",,35.000 - 35.000,Quận 10,3.0,16.0,7.8842105263157904,19.0
1398,1399,Con Gà Nướng - Thành Thái,"152/7 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 22:00,25.000 - 150.000,Quận 10,59.0,41.0,5.904,100.0
1399,1400,Busan Korean Food - Nguyễn Tri Phương,"272A Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",09:30 - 21:00,40.000 - 150.000,Quận 10,6.0,4.0,5.6,10.0
1400,1401,Bánh Mì Má Hải - Vĩnh Viễn,"388 Vĩnh Viễn, P. 8, Quận 10, TP. HCM",06:30 - 18:00,10.000 - 20.000,Quận 10,11.0,20.0,6.651612903225806,31.0
1401,1402,Quán Gỏi Cuốn Hạnh,"420A Hoà Hảo, P. 5, Quận 10, TP. HCM",10:00 - 18:00,6.000 - 10.000,Quận 10,12.0,25.0,7.356756756756757,37.0
1402,1403,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội - Đồng Nai,"2 Đồng Nai, P. 15, Quận 10, TP. HCM",09:20 - 22:20,30.000 - 40.000,Quận 10,17.0,14.0,6.006451612903225,31.0
1403,1404,Ốc Cẩm - Ốc & Hải Sản - Trần Nhân Tôn,"162 Trần Nhân Tôn, P. 2, Quận 10, TP. HCM",00:00 - 00:30 | 11:30 - 23:59,30.000 - 100.000,Quận 10,14.0,19.0,6.2,33.0
1404,1405,Gà Rán KFC - Ngô Gia Tự,"1 - 3 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",09:00 - 21:00,30.000 - 88.000,Quận 10,49.0,49.0,6.23061224489796,98.0
1405,1406,2 Chị Em - Cơm Gà Nha Trang - Trường Sơn,"CC19 Trường Sơn, P. 15, Quận 10, TP. HCM",09:30 - 21:00,25.000 - 37.000,Quận 10,11.0,15.0,6.761538461538462,26.0
1406,1407,Chị 3 - Bún Nước - Tô Hiến Thành,"495/2 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",,30.000 - 45.000,Quận 10,48.0,52.0,5.95,100.0
1407,1408,Texas Chicken - Sư Vạn Hạnh,"463 Sư Vạn Hạnh, Quận 10, TP. HCM",10:00 - 22:00,20.000 - 295.000,Quận 10,66.0,34.0,5.586,100.0
1408,1409,Cá Viên Chiên Anh Chị Em - Ăn Vặt,"498 Hoà Hảo, P. 5, Quận 10, TP. HCM",,10.000 - 30.000,Quận 10,48.0,52.0,6.462000000000001,100.0
1409,1410,Bánh Bao Chiên Thanh Tâm,"008 lô U Chung Cư Ngô Gia Tự, P. 2, Quận 10, TP. HCM",10:00 - 22:00,6.000 - 20.000,Quận 10,0.0,1.0,7.8,1.0
1410,1411,Anh Út - Mì Quảng & Bún Mắm Nêm,"609/20B Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:15 - 20:00,7.000 - 110.000,Quận 10,7.0,17.0,8.375,24.0
1411,1412,Phan Lê - Bún Cá Lóc - Cao Thắng,"159 Cao Thắng, P. 11, Quận 10, TP. HCM",06:45 - 21:41,35.000 - 78.000,Quận 10,22.0,24.0,6.5086956521739125,46.0
1412,1413,Bún Bò Huế Đông Ba - Hòa Hưng,"93 Hòa Hưng, P. 12, Quận 10, TP. HCM",06:30 - 20:30,8.000 - 45.000,Quận 10,,,,
1413,1414,Hoàng Ty - Đặc Sản Trảng Bàng - Thành Thái,"120 Thành Thái, Quận 10, TP. HCM",08:00 - 21:00,60.000 - 110.000,Quận 10,42.0,29.0,5.887323943661972,71.0
1414,1415,"Bento Delichi - Cơm Gà Xối Mỡ, Cơm Gà Mắm Tỏi - Thành Thái","58/23 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 21:00,40.000 - 50.000,Quận 10,3.0,4.0,6.171428571428572,7.0
1415,1416,Bún Bò A Hùng,"68/106 Đồng Nai, P. 15, Quận 10, TP. HCM",06:00 - 21:00,25.000 - 35.000,Quận 10,16.0,27.0,6.697674418604652,43.0
1416,1417,"Quán Chú Dũng - Hủ Tiếu Bò Kho, Hủ Tiếu Sườn & Mì Xào Bò - Nguyễn Chí Thanh","428/8A Nguyễn Chí Thanh, P. 6, Quận 10, TP. HCM",06:00 - 22:00,20.000 - 30.000,Quận 10,6.0,8.0,7.014285714285714,14.0
1417,1418,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:00 - 21:45,25.000 - 55.000,Quận 10,20.0,20.0,6.09,40.0
1418,1419,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, P. 15, Quận 10, TP. HCM",05:45 - 20:30,17.000 - 23.000,Quận 10,0.0,2.0,8.4,2.0
1419,1420,Lotteria - Ngô Gia Tự,"2 Ngô Gia Tự, P. 9, Quận 10, TP. HCM",07:00 - 22:30,3.000 - 50.000,Quận 10,27.0,21.0,5.941666666666666,48.0
1420,1421,Cơm Tấm Ghiền - Sườn Cây Nướng Mật Ong - Đường 3/2,"215 Đường 3/2, P. 10, Quận 10, TP. HCM",06:30 - 22:00,0 - 0,Quận 10,,,,
1421,1422,O Tú - Bún Bò Huế - Nguyễn Tri Phương,"466A Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",06:00 - 14:00 | 16:30 - 21:30,20.000 - 50.000,Quận 10,7.0,9.0,6.8375,16.0
1422,1423,Cơm Tấm Cô Hoa - Ngô Quyền,"41 Ngô Quyền, Quận 10, TP. HCM",07:00 - 21:00,20.000 - 50.000,Quận 10,8.0,5.0,5.6923076923076925,13.0
1423,1424,Bún Mọc A Cọp,"172 Trần Nhân Tôn, Quận 10, TP. HCM",,25.000 - 30.000,Quận 10,6.0,11.0,6.647058823529412,17.0
1424,1425,Hủ Tiếu Sa Đéc - Bà Hạt,"002 Lô E Chung Cư Ấn Quang, Đường Bà Hạt, P. 9, Quận 10, TP. HCM",07:00 - 14:00 | 16:00 - 22:00,25.000 - 35.000,Quận 10,8.0,9.0,6.4,17.0
1425,1426,Ăn Vặt Cá Viên Chiên Đệ Nhất - Sư Vạn Hạnh,"207/11 Sư Vạn Hạnh, P. 9, Quận 10, TP. HCM",00:00 - 04:45 | 07:00 - 23:59,5.000 - 50.000,Quận 10,1.0,0.0,5.0,1.0
1426,1427,Bánh Ướt Lòng Gà Bảo Thư - Đào Duy Từ,"82 Đào Duy Từ, P. 5, Quận 10, TP. HCM",07:00 - 19:00,25.000 - 40.000,Quận 10,11.0,14.0,6.52,25.0
1427,1428,Hủ Tiếu Ghẹ Muối Ớt Đỏ - Nguyễn Tri Phương,"261 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:30 - 23:30,45.000 - 75.000,Quận 10,2.0,2.0,6.75,4.0
1428,1429,Quán Bún Riêu Bà Dú - Nguyễn Tri Phương,"268 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",06:00 - 22:29,30.000 - 50.000,Quận 10,32.0,22.0,5.82962962962963,54.0
1429,1430,Hủ Tiếu Mì Gà Nguyễn Kim - Nhật Tảo,"457/2 Nhật Tảo, (Đối Diện 386 Nhật Tảo), P. 6, Quận 10, TP. HCM",,15.000 - 50.000,Quận 10,0.0,3.0,7.466666666666666,3.0
1430,1431,Hủ Tiếu Nam Vang Tân Thành Đạt - Nguyễn Tri Phương,"425 Đường Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",00:00 - 23:59,9.000 - 99.000,Quận 10,,,,
1431,1432,Há Cảo Xíu Mại Dương Ký,"19 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",06:45 - 21:30,2.500 - 20.000,Quận 10,2.0,5.0,7.857142857142857,7.0
1432,1433,Súp Cua Mộc - Hòa Hưng,"76 Hoà Hưng, P. 13, Quận 10, TP. HCM",06:30 - 22:00,17.000 - 20.000,Quận 10,25.0,27.0,6.56923076923077,52.0
1433,1434,Bún Bò Quê Mạ,"666/78 Ba Tháng Hai, P. 14, Quận 10, TP. HCM",06:00 - 21:30,35.000 - 45.000,Quận 10,18.0,33.0,7.435294117647058,51.0
1434,1435,Bánh Mì Que Chip - Hòa Hảo,"355 Hòa Hảo, P. 5, Quận 10, TP. HCM",07:00 - 20:30,8.000 - 18.000,Quận 10,2.0,1.0,6.333333333333333,3.0
1435,1436,Chị Hai - Trộn & Cuốn - Cách Mạng Tháng 8,"623/23G Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:30 - 20:00,30.000 - 80.000,Quận 10,0.0,4.0,10.0,4.0
1436,1437,Bún Bò Huế Ba Nghị,"466 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",,30.000 - 40.000,Quận 10,21.0,39.0,6.873333333333333,60.0
1437,1438,Tân Hòa Ký - Hủ Tiếu Mì Gia - Nguyễn Tri Phương,"430 Đường Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,30.000 - 60.000,Quận 10,0.0,1.0,10.0,1.0
1438,1439,Phong Lan Quán - Bún Cá Rô Đồng,"54 Cửu Long, P. 15, Quận 10, TP. HCM",06:00 - 21:00,32.000 - 48.000,Quận 10,3.0,8.0,7.345454545454545,11.0
1439,1440,"Minh Khang - Bánh Canh, Bún Cá & Bún Sứa","15 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",06:00 - 20:00,20.000 - 40.000,Quận 10,1.0,4.0,8.040000000000001,5.0
1440,1441,Bún Chả 1986,"30 Cửu Long, P. 15, Quận 10, TP. HCM",07:30 - 14:30 | 17:00 - 21:30,35.000 - 50.000,Quận 10,43.0,57.0,7.084,100.0
1441,1442,Bún Chả Hà Nội 1982 - Nguyễn Ngọc Lộc,"100/43 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",,13.000 - 47.000,Quận 10,5.0,2.0,5.2,7.0
1442,1443,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 25.000,Quận 10,1.0,1.0,7.5,2.0
1443,1444,Mì Ý Double B - Tô Hiến Thành,"266/70 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",08:00 - 22:00,17.000 - 75.000,Quận 10,70.0,30.0,6.34,100.0
1444,1445,Gà Ta Sơn Ca - Hồ Bá Kiện,"83 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",06:35 - 21:30,15.000 - 110.000,Quận 10,8.0,12.0,6.48,20.0
1445,1446,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:00 - 21:45,25.000 - 55.000,Quận 10,20.0,20.0,6.09,40.0
1446,1447,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, P. 15, Quận 10, TP. HCM",05:45 - 20:30,17.000 - 23.000,Quận 10,0.0,2.0,8.4,2.0
1447,1448,Quán Chay Thôi Kệ - Lê Hồng Phong,"727 Lê Hồng Phong, P. 12, Quận 10, TP. HCM",06:45 - 19:10,10.000 - 22.000,Quận 10,24.0,56.0,7.0125,80.0
1448,1449,Há Cảo Xíu Mại Dương Ký,"19 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",06:45 - 21:30,2.500 - 20.000,Quận 10,2.0,5.0,7.857142857142857,7.0
1449,1450,Bún Bò Huế Ba Nghị,"466 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",,30.000 - 40.000,Quận 10,25.0,60.0,6.96235294117647,85.0
1450,1451,Tân Hòa Ký - Hủ Tiếu Mì Gia - Nguyễn Tri Phương,"430 Đường Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,30.000 - 60.000,Quận 10,0.0,1.0,10.0,1.0
1451,1452,Tâm Quán - Bún Quậy Phú Quốc - Nguyễn Tri Phương,"210 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,35.000 - 55.000,Quận 10,26.0,53.0,6.870886075949366,79.0
1452,1453,Phong Lan Quán - Bún Cá Rô Đồng,"54 Cửu Long, P. 15, Quận 10, TP. HCM",06:00 - 21:00,32.000 - 48.000,Quận 10,3.0,8.0,7.345454545454545,11.0
1453,1454,"Minh Khang - Bánh Canh, Bún Cá & Bún Sứa","15 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",06:00 - 20:00,20.000 - 40.000,Quận 10,1.0,4.0,8.040000000000001,5.0
1454,1455,Bún Chả 1986,"30 Cửu Long, P. 15, Quận 10, TP. HCM",07:30 - 14:30 | 17:00 - 21:30,35.000 - 50.000,Quận 10,43.0,57.0,7.084,100.0
1455,1456,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 25.000,Quận 10,1.0,1.0,7.5,2.0
1456,1457,Gà Ta Sơn Ca - Hồ Bá Kiện,"83 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",06:35 - 21:30,15.000 - 110.000,Quận 10,8.0,12.0,6.48,20.0
1457,1458,Kem Bơ - Trái Cây Tô 251 - Tô Hiến Thành,"163/9 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",00:00 - 02:30 | 08:00 - 23:59,10.000 - 25.000,Quận 10,38.0,62.0,6.832000000000001,100.0
1458,1459,Cơm Tấm Phúc Lộc Thọ - Lý Thường Kiệt,"144 Lý Thường Kiệt, P. 14, Quận 10, TP. HCM",06:00 - 21:30,20.000 - 50.000,Quận 10,11.0,7.0,6.355555555555556,18.0
1459,1460,Bánh Mì Xíu Mại Chấm 79 Đà Lạt- Thành Thái,"3/71/10 Thành Thái, Quận 10, TP. HCM",07:30 - 15:00,15.000 - 35.000,Quận 10,9.0,8.0,6.505882352941176,17.0
1460,1461,Bò Kho Gánh - Chung Cư Ngô Gia Tự,"029 Lô H Chung Cư Ngô Gia Tự, P. 2, Quận 10, TP. HCM",07:00 - 21:30,25.000 - 25.000,Quận 10,17.0,6.0,5.791304347826086,23.0
1461,1462,Ăn Uống Vặt Cường Ngân - Hòa Hưng,"228A Hòa Hưng, P. 13, Quận 10, TP. HCM",00:00 - 23:59,10.000 - 40.000,Quận 10,3.0,0.0,4.866666666666666,3.0
1462,1463,Cơm Tấm Thuận Kiều - Thuận Kiều,"54 Thuận Kiều, P. 4, Quận 11, TP. HCM",06:30 - 20:30,20.000 - 55.000,Quận 11,60.0,40.0,6.234,100.0
1463,1464,Bún Bò Huế - Đường Số 6,"1C Đường Số 6, Quận 11, TP. HCM",,23.000 - 38.000,Quận 11,0.0,2.0,7.5,2.0
1464,1465,Năm Đoan - Bánh Canh Cá Lóc,"03 Lô B2 Chung Cư 319, Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",07:00 - 19:00,25.000 - 37.000,Quận 11,2.0,9.0,7.6,11.0
1465,1466,Sành Quán - Bún Nước Lèo - Tạ Uyên,"120 Tạ Uyên, P. 4, Quận 11, TP. HCM",06:30 - 20:30,0 - 0,Quận 11,,,,
1466,1467,Chuối Nếp Nướng & Cháo Lòng,"7/1 Trịnh Đình Trọng, P. 5, Quận 11, TP. HCM",07:00 - 14:00,10.000 - 30.000,Quận 11,5.0,5.0,6.0600000000000005,10.0
1467,1468,"Phở Ngoon - Phở Bò, Phở Gà & Bò Kho","1456E Đ. 3/2, P. 2, Quận 11, TP. HCM",06:00 - 22:00,0 - 0,Quận 11,,,,
1468,1469,Gà Rán Popeyes - Lê Đại Hành,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",10:00 - 21:30,30.000 - 170.000,Quận 11,48.0,52.0,6.232,100.0
1469,1470,A.Kê - Mì Gà Cay HongKong & Mì Xá Xíu Trứng Muối - Lãnh Binh Thăng,"248 Lãnh Binh Thăng, P. 13 ( Ngay Góc Ngã Tư Đường Tôn Thất Hiệp Với Đường Lãnh Binh Thăng ) , Quận 11, TP. HCM",08:00 - 23:00,0 - 0,Quận 11,,,,
1470,1471,Ông Lễ - Hủ Tiếu Mì Sa Tế Bò & Nai,"215 Xóm Đất, P. 9 , Quận 11, TP. HCM",,35.000 - 55.000,Quận 11,5.0,10.0,6.373333333333333,15.0
1471,1472,Bánh Mì 7.7 - Bánh Mì Xíu Mại - Lý Thường Kiệt,"91 Lý Thường Kiệt, P.7, Quận 11, TP. HCM",05:00 - 23:00,10.000 - 50.000,Quận 11,,,,
1472,1473,Bún Bò Cô Hạnh Chi Nhánh Gốc - Hà Tôn Quyền,"190 - 192 Hà Tôn Quyền, P. 6, Quận 11, TP. HCM",,0 - 0,Quận 11,,,,
1473,1474,Quán Mì Gọt Ngon,"186 Bình Thới, P. 14, Quận 11, TP. HCM",07:00 - 22:00,25.000 - 40.000,Quận 11,4.0,7.0,6.545454545454546,11.0
1474,1475,"Phong Thuận - Cơm Gà Xối Mỡ, Dimsum & Bò Né Sốt Tiêu Đen","41 Đội Cung, P. 13, Quận 11, TP. HCM",,0 - 0,Quận 11,,,,
1475,1476,Bánh Mì Hà Nội Hiệp Hưng - Ông Ích Khiêm,"93 Ông Ích Khiêm, P. 10, Quận 11, TP. HCM",00:00 - 23:59,15.000 - 30.000,Quận 11,1.0,0.0,5.0,1.0
1476,1477,Sữa Chua Phomai Trúc Mỡ - Bình Thới,"Số 89, Đường 100 Bình Thới, P. 14, Quận 11, TP. HCM",08:00 - 22:00,0 - 0,Quận 11,,,,
1477,1478,Bánh Ngọt Bảo Huy,"60E Xóm Đất, P. 8, Quận 11, TP. HCM",07:30 - 19:00,50.000 - 150.000,Quận 11,1.0,0.0,5.0,1.0
1478,1479,Bánh Mì Que Pháp - Co.op Mart Phú Thọ,"Khu A Chung Cư Phú Thọ, D28 Lữ Gia, P. 15, Quận 11, TP. HCM",06:45 - 19:00,10.000 - 17.000,Quận 11,,,,
1479,1480,"Hủ Tiếu Hồ - Hủ Tiếu Xào, Trà Mãng Cầu & Trà Trái Cây - Minh Phụng","394/16 Minh Phụng, P. 9, Quận 11, TP. HCM",,25.000 - 60.000,Quận 11,,,,
1480,1481,Trần Quang Ký - Vịt Quay Sốt Tiêu Đen - Âu Cơ,"55 Âu Cơ, P. 14, Quận 11, TP. HCM",06:30 - 20:30,100.000 - 250.000,Quận 11,2.0,7.0,7.066666666666666,9.0
1481,1482,Bếp Nhà Muội - Điểm Tâm & Hủ Tíu Mì,"101 Lô K Cư Xá Bình Thới, Đường Số 6, P. 8, Quận 11, TP. HCM",,9.000 - 35.000,Quận 11,0.0,1.0,8.6,1.0
1482,1483,Phở 25k - 349 Minh Phụng,"349 Minh Phụng, P. 2, Quận 11, TP. HCM",06:00 - 22:00,0 - 0,Quận 11,,,,
1483,1484,Gờ Cafe - Lý Thường Kiệt,"Lô 004 Chung Cư Thuận Việt, 319 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",06:30 - 21:30,17.000 - 32.000,Quận 11,5.0,4.0,6.644444444444444,9.0
1484,1485,Chè LuLu - Chè Khúc Bạch - Đường 3/2,"1231 Đường 3/2, P. 6, Quận 11, TP. HCM",,0 - 0,Quận 11,,,,
1485,1486,Cháo Ếch Singapore - Hạ Vũ,"355 Nguyễn Thị Nhỏ, P. 16, Quận 11, TP. HCM",00:00 - 23:59,45.000 - 130.000,Quận 11,1.0,0.0,5.0,1.0
1486,1487,Bún Thái & Ăn Vặt - Tuệ Tĩnh,"90/16G Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",00:00 - 23:59,40.000 - 50.000,Quận 11,5.0,10.0,7.56,15.0
1487,1488,Hạnh Dung - Ẩm Thực Chay Mặn,"111 - 113 Âu Cơ, P. 14, Quận 11, TP. HCM",07:00 - 21:30,25.000 - 55.000,Quận 11,17.0,60.0,7.11948051948052,77.0
1488,1489,Cơm Gà Rút Xương Chiên Xù & Hamburger 1454,"1454 Đường 3 Tháng 2, P. 2, Quận 11, TP. HCM",06:39 - 18:45,30.000 - 65.000,Quận 11,1.0,16.0,9.705882352941176,17.0
1489,1490,Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",,30.000 - 50.000,Quận 11,,,,
1490,1491,The Kebab Company,"319 - B16 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",,35.000 - 50.000,Quận 11,2.0,0.0,5.0,2.0
1491,1492,Hủ Tiếu Nam Vang Thảo Lưu,"27/98 Lý Nam Đế, P. 7, Quận 11, TP. HCM",,3.000 - 62.000,Quận 11,1.0,0.0,5.0,1.0
1492,1493,Bánh Bao Hiệp Phát - Minh Phụng,"458 Minh Phụng, P. 9, Quận 11, TP. HCM",07:00 - 21:30,15.000 - 33.000,Quận 11,1.0,1.0,6.0,2.0
1493,1494,Papa Lee’s Noodle - Mì Hoành Thánh (Wonton Noodle) - Tôn Thất Hiệp,"150 Tôn Thất Hiệp, P. 13, Quận 11, TP. HCM",06:45 - 21:30,15.000 - 80.000,Quận 11,,,,
1494,1495,Hủ Tiếu Nam Vang Hoà Thuận,"6 Dương Đình Nghệ, P. 8, Quận 11, TP. HCM",06:00 - 21:00,10.000 - 99.000,Quận 11,,,,
1495,1496,Bò Bít Tết Lữ Gia,"1/104 Cư Xá Lữ Gia, P. 15, Quận 11, TP. HCM",,45.000 - 50.000,Quận 11,1.0,3.0,7.45,4.0
1496,1497,Mì Ý Mẹ Ri,"36A/11 Đường 762 Hồng Bàng, P. 1, Quận 11, TP. HCM",,5.000 - 20.000,Quận 11,16.0,29.0,7.137777777777777,45.0
1497,1498,Bánh Mì Chay KHÔI - Lý Thường Kiệt,"207 Lý Thường Kiệt, P. 7, Quận 11, TP. HCM",06:00 - 21:00,19.000 - 25.000,Quận 11,,,,
1498,1499,Cơm Chay Pháp Hạnh,"45C Bình Thới, Quận 11, TP. HCM",06:30 - 19:30,15.000 - 25.000,Quận 11,4.0,7.0,6.890909090909091,11.0
1499,1500,Bánh Mì Ơi - 64 Lữ Gia,"64 Lữ Gia, P. 15, Quận 11, TP. HCM",07:00 - 20:00,15.000 - 45.000,Quận 11,,,,
1500,1501,Dương Thuyền - Bún Cá Sa Tế,"7/3 Tôn Thất Hiệp, Quận 11, TP. HCM",06:00 - 15:00,25.000 - 30.000,Quận 11,1.0,5.0,8.166666666666666,6.0
1501,1502,Bánh Su Kem - Lạc Long Quân,"339D Lạc Long Quân, P. 5, Quận 11, TP. HCM",07:00 - 21:00,20.000 - 40.000,Quận 11,2.0,0.0,5.0,2.0
1502,1503,Phở Nguyên - Phở Hà Nội - Lạc Long Quân,"431 Lạc Long Quân, P. 5, Quận 11, TP. HCM",00:00 - 23:59,30.000 - 75.000,Quận 11,0.0,1.0,7.8,1.0
1503,1504,Vịt Quay Ngọc Trân,"168 Tạ Uyên, P. 6, Quận 11, TP. HCM",05:00 - 20:00,10.000 - 500.000,Quận 11,1.0,2.0,7.0,3.0
1504,1505,Bún Bò Huế Gia Hội - Lữ Gia,"14A Đường số 2 Cư Xá Lữ Gia, P.15, Quận 11, TP. HCM",07:00 - 22:00,20.000 - 55.000,Quận 11,7.0,12.0,6.631578947368421,19.0
1505,1506,3 Râu - Gà Rán Pizza & Trà Sữa - Minh Phụng,"293 Minh Phụng, P. 2, Quận 11, TP. HCM",07:00 - 22:00,0 - 0,Quận 11,,,,
